date,Vmax,level,V,perc,Diff*1000,Qin,Qout
08/12/2018,233,346.59,206.261,88.5240343347639%,-458.000000000027,3.4103429196109,13.743941496
08/13/2018,233,346.64,206.547,88.6467811158798%,286.000000000001,18.5929050312777,14.702046941
08/14/2018,233,346.729285689763,207.512286,89.0610669527897%,965.285999999992,24.9448787116666,13.772587045
08/15/2018,233,346.454,205.481,88.1892703862661%,-2031.28599999997,12.0533333333333,15
08/16/2018,233,346.26,204.37,87.7124463519313%,-1111.00000000002,1.14120370370349,14
08/17/2018,233,346.52,205.86,88.3519313304721%,1490.00000000001,21.2523263874443,13.663752568
08/18/2018,233,346.42,205.287,88.106008583691%,-573.000000000008,13.5806079753706,12.95753698
08/19/2018,233,346.29,204.542,87.7862660944206%,-745.000000000005,5.13758459722223,12.7298155
08/20/2018,233,346.05,203.167,87.1961373390558%,-1375,1.82535705201845,13.726157596
08/21/2018,233,346.5,205.745,88.3025751072961%,2578,13.8562277527222,11.526382718
08/22/2018,233,346.57,206.146,88.474678111588%,401.00000000001,8.70679929470402,13.167961841
08/23/2018,233,346.57,206.146,88.474678111588%,0,8.70679929470402,13.167961841
08/24/2018,233,346.91,208.094,89.3107296137339%,1948.00000000001,24.2001051421668,13.442244413
08/25/2018,233,346.826,207.613,89.1042918454936%,-481.000000000023,6.65256462466664,13.452292958
08/26/2018,233,346.826,207.613,89.1042918454936%,0,6.65256462466664,13.452292958
08/27/2018,233,346.701,206.897,88.7969957081545%,-715.99999999998,6.35717078670359,12.712864583
08/28/2018,233,347.124,209.342,89.8463519313305%,2444.99999999999,24.1475697806666,13.329708739
08/29/2018,233,347.39,210.911,90.5197424892704%,1568.99999999999,35.7520174135186,12.742115145
08/30/2018,233,347.64,212.386,91.1527896995708%,1475.00000000002,29.9832698804814,13.354500274
08/31/2018,233,347.73,212.917,91.380686695279%,530.999999999978,22.9835701506854,12.485684028
09/01/2018,233,347.84,213.566,91.6592274678112%,649.000000000001,24.2604300460741,12.960597222
09/02/2018,233,347.956,214.25,91.9527896995708%,683.999999999998,12.7816134507592,12.399106379
09/03/2018,233,348.218,215.84,92.6351931330472%,1590,22.1780439332407,12.472258505
09/04/2018,233,348.45,217.255,93.2424892703863%,1415.00000000002,39.454705445722,13.658063536
09/05/2018,233,348.58,218.048,93.5828326180257%,792.999999999978,18.8220644965001,13.851562309
09/06/2018,233,348.557,217.908,93.5227467811159%,-139.999999999986,18.9946286407408,14.0742004
09/07/2018,233,348.66,218.536,93.7922746781116%,627.999999999986,17.0922415170926,16.560798612
09/08/2018,233,348.55,217.865,93.5042918454936%,-670.999999999992,19.1043065147405,14.555373899
09/09/2018,233,348.45,217.255,93.2424892703863%,-609.999999999985,3.47759265679628,14.591999173
09/10/2018,233,348.4,216.95,93.1115879828326%,-305.000000000035,8.98510884259287,13.02
09/11/2018,233,348.53,217.743,93.4519313304721%,793.000000000035,17.0652344673702,15.235003472
09/12/2018,233,348.782,219.28,94.1115879828326%,1536.99999999998,25.9446628780926,14.493643723
09/13/2018,233,348.96,220.366,94.5776824034335%,1086.00000000001,34.9342989385186,16.376316045
09/14/2018,233,349.2,221.872,95.224034334764%,1506,26.8691368293701,18.685864584
09/15/2018,233,349.32,222.629,95.5489270386266%,757.000000000005,30.3213374709632,19.116990758
09/16/2018,233,349.25,222.188,95.3596566523605%,-441.000000000003,16.8916730896109,16.121354166
09/17/2018,233,349.2,221.872,95.224034334764%,-316.000000000002,17.2305792891854,20.912581604
09/18/2018,233,349.36,222.882,95.6575107296137%,1009.99999999999,28.0106867496668,19.108093833
09/19/2018,233,349.29,222.44,95.4678111587983%,-442.000000000007,25.2627615684442,25.271843999
09/20/2018,233,349.15,221.557,95.0888412017167%,-882.999999999981,19.3454734871298,25.95547542
09/21/2018,233,349.17,221.683,95.1429184549356%,126.000000000005,17.7084943457963,23.708124612
09/22/2018,233,349.113,221.323,94.9884120171674%,-360.000000000014,20.539826743852,22.866456767
09/23/2018,233,348.9,220,94.4206008583691%,-1323.00000000001,13.4783928185368,22.702126094
09/24/2018,233,348.66,218.536,93.7922746781116%,-1464,5.40036640761115,22.228507484
09/25/2018,233,348.52,217.682,93.4257510729614%,-853.999999999985,9.23485114505531,23.054496527
09/26/2018,233,348.45,217.255,93.2424892703863%,-426.999999999993,17.8737227323335,23.582554399
09/27/2018,233,348.2,215.73,92.587982832618%,-1525.00000000003,10.520638139778,24.160081612
09/28/2018,233,348.03,214.693,92.1429184549356%,-1036.99999999998,12.5229791594257,24.243336671
09/29/2018,233,347.91,213.979,91.8364806866953%,-713.999999999999,14.1958926177223,23.399250708
09/30/2018,233,347.59,212.091,91.0261802575107%,-1888.00000000001,5.8249250351295,21.693141343
10/01/2018,233,347.35,210.675,90.4184549356223%,-1416,1.89517799564839,22.369875785
10/02/2018,233,347.24,210.026,90.1399141630901%,-649.000000000001,6.43696630787014,19.475
10/03/2018,233,347.05,208.905,89.6587982832618%,-1121.00000000001,9.5175604398149,19.95625
10/04/2018,233,347.01,208.669,89.5575107296137%,-235.99999999999,12.5349538793888,18.871277178
10/05/2018,233,346.96,208.381,89.4339055793991%,-288.000000000011,12.3770097961113,14.223677435
10/06/2018,233,346.89,207.98,89.2618025751073%,-401.00000000001,12.6498539160181,14.86395821
10/07/2018,233,346.68,206.776,88.7450643776824%,-1203.99999999998,4.3962969032223,13.365480931
10/08/2018,233,346.47,205.573,88.2287553648069%,-1203,0.00687130618523035,13.834956121
10/09/2018,233,346.46,205.516,88.2042918454936%,-56.999999999988,5.97964248842612,16.45
10/10/2018,233,346.5,205.745,88.3025751072961%,228.999999999985,19.3586650250923,15.819007745
10/11/2018,233,346.6,206.318,88.5484978540772%,573.000000000008,24.7148788537225,19.396350694
10/12/2018,233,347.044,208.87,89.6437768240343%,2551.99999999999,49.7951851851852,20.86
10/13/2018,233,347.04,208.846,89.6334763948498%,-24.0000000000009,35.6519975000004,27.87
10/14/2018,233,347.2,209.79,90.038626609442%,943.999999999988,19.1466968865737,14.34
10/15/2018,233,347.135,209.407,89.8742489270386%,-382.999999999981,28.8588300578707,20.95
10/16/2018,233,350.63,231.028,99.1536480686695%,21621,277.2232590625,124
10/17/2018,233,350.81,232.201,99.6570815450644%,1173,391.585487395833,280
10/18/2018,233,350.38,229.398,98.4540772532189%,-2803,211.151753852074,234.656206653
10/19/2018,233,350.54,230.441,98.9017167381974%,1042.99999999998,119.445671227408,124.605819445
10/20/2018,233,350.56,230.571,98.9575107296137%,129.999999999995,84.7678552652218,77.742151168
10/21/2018,233,350.52,230.31,98.8454935622318%,-260.999999999996,68.1017663302412,69.714340277
10/22/2018,233,350.49,230.115,98.7618025751073%,-194.999999999993,43.7248632088892,44.837179945
10/23/2018,233,350.49,230.115,98.7618025751073%,0,43.7248632088892,44.837179945
10/24/2018,233,350.53,230.376,98.8738197424893%,260.999999999996,43.1290124902036,41.503980349
10/25/2018,233,350.53,230.376,98.8738197424893%,0,43.8134851267964,42.567423518
10/26/2018,233,350.696,231.458,99.3381974248927%,1081.99999999999,53.5231481481481,41
10/27/2018,233,350.68,228.78,98.1888412017167%,-2678,10.7050442276297,41.700414598
10/28/2018,233,350.31,227.51,97.6437768240343%,-1270.00000000001,2.21110052292581,16.910174597
10/29/2018,233,349.88,226.04,97.0128755364807%,-1470,0.387085593111127,17.400974482
10/30/2018,233,349.22,221.998,95.2781115879828%,-4041.99999999997,0.6,41.29134277
10/31/2018,233,349.34,222.755,95.6030042918455%,757.000000000005,32.2592805598333,55.126918164
11/01/2018,233,349.6,224.712,96.4429184549356%,1956.99999999999,80.1120349456297,56.732405316
11/02/2018,233,350.021,227.311,97.5583690987124%,2598.99999999999,87.6373540115184,57.556335493
11/03/2018,233,350.35,229.267,98.3978540772532%,1956.00000000002,79.3485038988891,56.70961501
11/04/2018,233,350.12,227.572,97.6703862660944%,-1695.00000000002,36.4865638714442,56.104619427
11/05/2018,233,350.12,227.702,97.7261802575107%,129.999999999995,57.7563925606296,56.251762931
11/06/2018,233,350.15,227.702,97.7261802575107%,0,56.56,56.56
11/07/2018,233,350.144,227.768,97.7545064377682%,66.0000000000025,57.5958494118889,56.831960523
11/08/2018,233,350.2,228.22,97.9484978540773%,451.999999999998,61.9046099534815,56.673128472
11/09/2018,233,350.19,227.956274305556,97.8353108607537%,-263.725694443991,55.4987766846759,53.8
11/10/2018,233,350.22,228.174256944444,97.9288656413923%,217.982638888003,61.7854472093519,59.2625
11/11/2018,233,350.168,226.798774305556,97.3385297448738%,-1375.482638888,52.0800620499074,68
11/12/2018,233,349.94,226.415,97.1738197424893%,-383.774305555988,63.4581677597687,67.9
11/13/2018,233,349.88,226.1,97.0386266094421%,-315.000000000026,63.8141666666664,67.46
11/14/2018,233,349.82,225.721,96.875965665236%,-378.999999999991,65.862777986926,70.249352061
11/15/2018,233,349.69,224.838,96.4969957081545%,-882.999999999981,59.8339155095928,70.053822917
11/16/2018,233,349.94,226.541,97.2278969957081%,1702.99999999997,95.8263321761479,76.115684028
11/17/2018,233,349.95,226.478,97.2008583690987%,-62.9999999999882,74.9604952803335,75.689661947
11/18/2018,233,349.8,225.721,96.875965665236%,-757.000000000005,63.1058799519259,71.867454026
11/19/2018,233,349.5,223.702,96.0094420600858%,-2019.00000000001,48.2830486104444,71.651104166
11/20/2018,233,349.624,224.459,96.3343347639485%,757.000000000005,81.9138067130741,73.152232639
11/21/2018,233,349.4,222.945,95.6845493562232%,-1513.99999999998,61.9354734248521,79.458621573
11/22/2018,233,349.14,221.43,95.0343347639485%,-1515.00000000001,78.0816069787776,95.616329201
11/23/2018,233,348.86,219.573,94.237339055794%,-1857,73.5582489934445,95.051304549
11/24/2018,233,348.281,216.035,92.7188841201717%,-3538.00000000001,54.9125346909258,95.861608765
11/25/2018,233,347.87,213.507,91.6339055793991%,-2527.99999999999,70.2204603617408,99.479719621
11/26/2018,233,347.54,211.678,90.8489270386266%,-1829.00000000001,72.6565219905184,93.825503472
11/27/2018,233,347.5,211.501,90.7729613733906%,-176.999999999993,68.112315639889,70.160926751
11/28/2018,233,347.57,211.914,90.9502145922747%,413.000000000011,62.8426035545927,58.062510962
11/29/2018,233,347.6,212.008,90.9905579399142%,93.9999999999941,51.1900676819629,50.102104719
11/30/2018,233,347.572,211.855,90.9248927038627%,-152.999999999992,39.8198915626668,41.590724896
12/01/2018,233,347.51,211.619,90.8236051502146%,-236.000000000018,35.0287962965183,37.760277778
12/02/2018,233,347.5,211.56,90.7982832618026%,-58.9999999999975,35.0038147476297,35.686685118
12/03/2018,233,347.45,211.265,90.6716738197425%,-294.999999999987,32.6051467281483,36.01949858
12/04/2018,233,347.68,212.622,91.2540772532189%,1357,47.7918776645185,32.085859146
12/05/2018,233,347.79,213.271,91.5326180257511%,649.000000000001,35.0198726860741,27.508298612
12/06/2018,233,347.88,213.802,91.7605150214592%,531.000000000006,31.9131539383334,25.767320605
12/07/2018,233,348.1,215.12,92.3261802575107%,1317.99999999998,38.0481559566294,22.793526327
12/08/2018,233,348.12,215.242,92.3785407725322%,122.000000000014,24.0594641210372,22.647427084
12/09/2018,233,348.06,214.876,92.2214592274678%,-366.000000000014,18.7037105108887,22.939821622
12/10/2018,233,348.056,214.852,92.2111587982833%,-24.0000000000009,22.8064027772222,23.084180555
12/11/2018,233,348.103,215.138,92.3339055793992%,286.000000000001,25.5775289111852,22.267343726
12/12/2018,233,348.34,216.584,92.9545064377682%,1446,35.7543274661111,19.018216355
12/13/2018,233,348.59,218.109,93.6090128755365%,1525.00000000001,34.107719564963,16.457256602
12/14/2018,233,348.67,218.597,93.8184549356223%,488,22.0009592111481,16.352811063
12/15/2018,233,348.55,217.865,93.5042918454936%,-731.999999999999,6.22650674877779,14.698728971
12/16/2018,233,348.41,217.011,93.1377682403434%,-853.999999999985,2.67419560174092,12.558454861
12/17/2018,233,348.21,215.791,92.6141630901287%,-1220.00000000003,0.05,13.45
12/18/2018,233,348.1,215.12,92.3261802575107%,-670.999999999992,4.36139257729639,12.127596281
12/19/2018,233,347.96,214.274,91.9630901287554%,-846.000000000004,0.0433595253332921,9.835026192
12/20/2018,233,348,214.51,92.0643776824034%,235.99999999999,12.0314814814814,9.3
12/21/2018,233,348.08,214.998,92.2738197424893%,488.000000000028,14.0047453701485,8.356597222
12/22/2018,233,348.26,216.096,92.7450643776824%,1097.99999999998,20.7694137913332,8.061080458
12/23/2018,233,348.27,216.218,92.7974248927039%,122.000000000014,9.3633009260372,7.951263889
12/24/2018,233,348.28,216.218,92.7974248927039%,0,7.910918252,7.910918252
12/25/2018,233,348.24,215.913,92.6665236051502%,-305.000000000007,4.71121150540733,8.241304098
12/26/2018,233,348.19,215.608,92.5356223175966%,-305.000000000007,5.25542476840733,8.785517361
12/27/2018,233,348.19,215.669,92.5618025751073%,61.0000000000071,9.5393461675186,8.833327649
12/28/2018,233,348.23,215.913,92.6665236051502%,244,11.8321873000741,9.008113226
12/29/2018,233,348.21,215.791,92.6141630901287%,-122.000000000014,8.36746191829628,8.508665622
12/30/2018,233,348.06,214.815,92.1952789699571%,-975.999999999999,0.131734023925926,8.580808098
12/31/2018,233,347.93,214.097,91.8871244635193%,-717.999999999989,0.253842934814939,8.56402812
01/01/2019,233,347.81,213.389,91.5832618025751%,-707.999999999998,0.397378708555575,8.591823153
01/02/2019,233,347.68,212.622,91.2540772532189%,-766.999999999996,0.155615935185233,9.03293075
01/03/2019,233,347.55,211.855,90.9248927038627%,-766.999999999996,1.23003535811111,8.868924247
01/04/2019,233,347.42,211.088,90.5957081545065%,-766.999999999996,0.0814922481851852,8.646307063
01/05/2019,233,347.29,210.321,90.2665236051502%,-767.000000000024,0.038535880407407,8.256128473
01/06/2019,233,347.17,209.554,89.937339055794%,-766.999999999996,0.207655934555556,8.089600379
01/07/2019,233,347.03,208.728,89.5828326180257%,-825.999999999993,0.278536797333334,9.132703464
01/08/2019,233,347.23,209.967,90.1145922746781%,1239,22.4762326387778,8.135954861
01/09/2019,233,347.19,209.672,89.987982832618%,-295.000000000016,5.22925626714797,8.643608119
01/10/2019,233,347.14,209.483,89.9068669527897%,-188.999999999993,7.05415455600008,9.241654556
01/11/2019,233,347.09,209.259,89.8107296137339%,-223.99999999999,7.07740740740753,9.67
01/12/2019,233,347.06,209.023,89.7094420600858%,-236.000000000018,6.27613856451831,9.007620046
01/13/2019,233,347.07,209.023,89.7094420600858%,0,8.933402778,8.933402778
01/14/2019,233,347.01,208.61,89.5321888412017%,-412.999999999983,4.78261766840761,9.562710261
01/15/2019,233,346.92,208.094,89.3107296137339%,-515.999999999991,3.77076268077788,9.742984903
01/16/2019,233,346.9,207.98,89.2618025751073%,-114.000000000033,8.79037847155518,10.109822916
01/17/2019,233,346.93,208.209,89.3600858369099%,229.000000000013,13.0794983939631,10.429035431
01/18/2019,233,346.89,207.922,89.2369098712446%,-287.000000000006,7.07830299874067,10.400062258
01/19/2019,233,346.97,208.381,89.4339055793991%,459.000000000003,14.932375,9.619875
01/20/2019,233,346.83,207.636,89.1141630901288%,-744.999999999976,1.24550826681509,9.868193452
01/21/2019,233,346.74,207.063,88.8682403433477%,-573.000000000008,4.47960763855547,11.111552083
01/22/2019,233,346.58,206.146,88.474678111588%,-917.000000000002,1.60497338007406,12.218399306
01/23/2019,233,346.55,206.032,88.4257510729614%,-114.000000000004,9.98326168755551,11.302706132
01/24/2019,233,346.43,205.229,88.0811158798283%,-802.999999999997,1.73019544451855,11.024176926
01/25/2019,233,346.344,204.771,87.8845493562232%,-457.999999999998,5.28076504607409,10.581690972
01/26/2019,233,346.19,203.911,87.5154506437768%,-860.000000000014,0.146296296296139,10.1
01/27/2019,233,346.1,203.396,87.2944206008584%,-514.999999999986,3.84038310185201,9.80103125
01/28/2019,233,345.94,202.547,86.9300429184549%,-849.000000000018,0.613263184110902,10.439652073
01/29/2019,233,345.76,201.493,86.4776824034335%,-1053.99999999997,0.578240740740741,11.4
01/30/2019,233,345.76,201.548,86.5012875536481%,54.9999999999784,10.5107782720738,9.874204198
01/31/2019,233,345.71,201.259,86.3772532188841%,-288.999999999987,6.39192939759274,9.736836805
02/01/2019,233,345.616,200.749,86.1583690987125%,-509.999999999991,2.60363594601843,9.97479399
02/02/2019,233,345.446,199.805,85.7532188841202%,-944.000000000017,0.04,9.782644419
02/03/2019,233,345.3,198.995,85.4055793991416%,-810.000000000002,1.71792708399997,11.092927084
02/04/2019,233,345.15,198.163,85.0484978540773%,-831.999999999994,0.04,9.616360397
02/05/2019,233,345.01,197.386,84.7150214592275%,-777.000000000015,0.866836805444269,9.859892361
02/06/2019,233,344.88,196.684,84.4137339055794%,-701.999999999998,0.06,9.348777778
02/07/2019,233,345.15,198.163,85.0484978540773%,1479.00000000001,27.1291979165557,10.011142361
02/08/2019,233,345.06,197.663,84.8339055793992%,-500,5.55819057596296,11.345227613
02/09/2019,233,344.87,196.631,84.3909871244635%,-1032.00000000001,1.19372472355543,13.138169168
02/10/2019,233,344.68,195.608,83.9519313304721%,-1023,1.19888178122227,13.039159559
02/11/2019,233,344.68,195.608,83.9519313304721%,0,1.19888178122227,13.039159559
02/12/2019,233,344.539,194.85,83.6266094420601%,-758.00000000001,4.31982060185174,13.09296875
02/13/2019,233,344.42,194.21,83.3519313304721%,-639.999999999986,16.424394675926,12.68596875
02/14/2019,233,344.25,193.295,82.9592274678112%,-914.999999999992,2.40328483122231,12.993562609
02/15/2019,233,344.15,192.757,82.7283261802575%,-538.000000000011,6.85622453714802,13.083076389
02/16/2019,233,343.97,191.793,82.3145922746781%,-963.999999999999,1.90237447159261,13.059781879
02/17/2019,233,343.78,190.799,81.887982832618%,-994,0.474769675370375,11.979399305
02/18/2019,233,343.59,189.806,81.4618025751073%,-992.999999999995,1.4482484514445,12.941304007
02/19/2019,233,343.43,188.969,81.1025751072961%,-836.999999999989,4.18306481470383,13.291861111
02/20/2019,233,343.57,189.701,81.4167381974249%,731.999999999999,21.7381397122222,13.26591749
02/21/2019,233,343.482,189.241,81.219313304721%,-460.000000000008,7.64741550892583,12.971489583
02/22/2019,233,343.46,189.126,81.1699570815451%,-115.000000000009,9,13.015940972
02/23/2019,233,343.45,189.074,81.1476394849785%,-51.9999999999925,11.8044098621482,12.406261714
02/24/2019,233,343.36,188.603,80.9454935622318%,-471.000000000004,5.57992013911107,11.031309028
02/25/2019,233,343.32,188.394,80.8557939914163%,-209.000000000003,8.61232754651848,11.031309028
02/26/2019,233,343.45,189.074,81.1476394849785%,680.000000000007,18.4,10.703402778
02/27/2019,233,343.272,188.143,80.7480686695279%,-931.000000000012,0.334026620036903,11.109489583
02/28/2019,233,343.29,188.237,80.7884120171674%,94.0000000000225,12.2221662869632,11.134203324
03/01/2019,233,343.14,187.452,80.4515021459227%,-785.000000000025,1.14697823185156,10.23262638
03/02/2019,233,343.51,189.335,81.2596566523605%,1883.00000000001,31.5024953704816,9.708513889
03/03/2019,233,343.78,191.061,82.0004291845494%,1726,30.5085289348518,10.531677083
03/04/2019,233,343.89,191.38,82.137339055794%,318.999999999988,13.2721296296295,9.58
03/05/2019,233,343.99,192.079,82.437339055794%,699.000000000012,18.8902777777779,10.8
03/06/2019,233,344.14,192.649,82.681974248927%,569.999999999993,17.5454722222221,10.94825
03/07/2019,233,344.02,192.025,82.4141630901288%,-623.999999999995,2.95149080477783,10.173713027
03/08/2019,233,344.35,193.822,83.1854077253219%,1797,30.8930277771111,10.094416666
03/09/2019,233,344.74,195.91,84.0815450643777%,2087.99999999999,34.3943923606666,10.227725694
03/10/2019,233,344.63,195.286,83.8137339055794%,-623.999999999995,1.46562847277783,8.687850695
03/11/2019,233,344.48,194.479,83.4673819742489%,-806.999999999988,0.531864075222362,9.872141853
03/12/2019,233,344.56,194.963,83.6751072961373%,484.000000000009,15.705496875852,10.103645024
03/13/2019,233,344.5,194.532,83.4901287553648%,-431.000000000012,5.12353587907394,10.111961805
03/14/2019,233,344.44,194.242,83.3656652360515%,-289.999999999992,7.38514310751861,10.741624589
03/15/2019,233,344.674,195.738,84.0077253218884%,1495.99999999998,27.0226134268146,9.707798612
03/16/2019,233,345.2,198.706,85.2815450643777%,2968.00000000002,43.7873670838521,9.435515232
03/17/2019,233,345.23,198.551,85.2150214592275%,-155.000000000001,7.4757063115185,9.269687793
03/18/2019,233,345.06,197.663,84.8339055793992%,-888.000000000005,0.0622222222221609,10.34
03/19/2019,233,344.99,197.276,84.6678111587983%,-387,6.09184375033333,10.571010417
03/20/2019,233,344.92,196.846,84.4832618025751%,-430.000000000007,5.14023495414807,10.117086806
03/21/2019,233,345.03,197.663,84.8339055793992%,817.000000000007,20.2009247685186,10.74490625
03/22/2019,233,345.02,197.608,84.8103004291846%,-55.0000000000068,9.82026913092585,10.456843205
03/23/2019,233,345.53,200.216,85.9296137339056%,2608,41.2251001971852,11.039915012
03/24/2019,233,345.38,199.384,85.5725321888412%,-831.999999999994,9.31669478637045,18.946324416
03/25/2019,233,345.14,198.052,85.0008583690987%,-1331.99999999999,0.618507271333407,16.035173938
03/26/2019,233,344.91,196.792,84.4600858369099%,-1260.00000000002,0.204629629629629,11.2
03/27/2019,233,344.71,195.716,83.9982832618026%,-1075.99999999999,0.0462962962963722,12.5
03/28/2019,233,344.7,195.716,83.9982832618026%,0,11.408224255,11.408224255
03/29/2019,233,344.79,196.254,84.2291845493562%,538.000000000011,17.111315789852,10.884463938
03/30/2019,233,344.838,196.501,84.3351931330472%,246.999999999986,13.6938530812961,10.835056785
03/31/2019,233,344.74,195.877,84.0673819742489%,-623.999999999995,3.97526759077783,11.197489813
04/01/2019,233,344.52,194.748,83.5828326180258%,-1128.99999999999,0.0763888888888893,11.5
04/02/2019,233,344.89,196.738,84.4369098712446%,1989.99999999998,33.5605389244072,10.528131517
04/03/2019,233,345.28,198.884,85.3579399141631%,2146.00000000001,35.6923663169631,10.854403354
04/04/2019,233,345.57,200.494,86.0489270386266%,1609.99999999999,29.6515968602591,11.017337601
04/05/2019,233,345.98,202.769,87.025321888412%,2275.00000000001,37.2002703485186,10.86925183
04/06/2019,233,346.37,205,87.9828326180257%,2230.99999999999,36.8165195142592,10.994760255
04/07/2019,233,346.45,205.459,88.1798283261803%,459.000000000003,15.068980892,9.756480892
04/08/2019,233,346.52,205.86,88.3519313304721%,401.00000000001,14.3647479628338,10.640588692
04/09/2019,233,346.736,207.097,88.8828326180258%,1236.99999999999,24.7097590526296,10.392629423
04/10/2019,233,347.06,208.964,89.6841201716738%,1866.99999999999,33.6423917212962,12.033595425
04/11/2019,233,347.42,211.088,90.5957081545065%,2124.00000000002,35.5991620273336,11.015828694
04/12/2019,233,347.74,212.976,91.406008583691%,1887.99999999998,33.4073012868516,11.555449435
04/13/2019,233,347.956,214.25,91.9527896995708%,1274,28.9798063853704,14.234436015
04/14/2019,233,347.71,212.799,91.3300429184549%,-1450.99999999999,0.0401393229166667,14.382312469
04/15/2019,233,347.53,211.737,90.8742489270386%,-1061.99999999998,0.041842737,12.912500487
04/16/2019,233,347.37,210.793,90.4690987124464%,-944.000000000017,0.03606539325,11.537610399
04/17/2019,233,347.2,209.79,90.038626609442%,-1003.00000000001,0.0391869218333333,10.53336567
04/18/2019,233,347.05,208.905,89.6587982832618%,-884.999999999991,0.0400086808,9.437651142
04/19/2019,233,346.91,208.094,89.3107296137339%,-810.999999999979,0.0405586808,8.515721205
04/20/2019,233,346.99,208.553,89.5077253218884%,458.999999999975,12.8563688579997,7.543868858
04/21/2019,233,347.04,208.846,89.6334763948498%,293.000000000006,11.6293316687038,8.238127965
04/22/2019,233,346.915,208.123,89.3231759656652%,-722.999999999985,0.224957371444621,8.593012927
04/23/2019,233,346.78,207.349,88.9909871244635%,-774.000000000001,1.26693154866666,10.225264882
04/24/2019,233,346.63,206.49,88.6223175965665%,-859.000000000009,1.10027056637027,11.042400196
04/25/2019,233,346.48,205.63,88.2532188841202%,-860.000000000014,0.80602739929614,10.759731103
04/26/2019,233,346.298,204.588,87.806008583691%,-1041.99999999997,0.06,11.245571104
04/27/2019,233,346.13,203.625,87.3927038626609%,-963.000000000022,0.273873713666408,11.419707047
04/28/2019,233,346.068,203.27,87.2403433476395%,-354.99999999999,6.63041276670382,10.739209063
04/29/2019,233,345.99,202.825,87.049356223176%,-444.999999999993,5.96238473164836,9.914046896
04/30/2019,233,345.83,201.937,86.6682403433476%,-888.000000000005,0.389233300222161,10.667011078
05/01/2019,233,345.68,201.049,86.2871244635193%,-888.000000000005,0.73801237622216,11.015790154
05/02/2019,233,345.54,200.272,85.9536480686695%,-776.999999999987,2.1658374004446,11.158892956
05/03/2019,233,345.35,199.273,85.5248927038626%,-999.000000000024,0.0374999999997261,11.6
05/04/2019,233,345.22,198.496,85.1914163090129%,-776.999999999987,2.1571783444446,11.1502339
05/05/2019,233,345.09,197.83,84.9055793991416%,-665.999999999997,1.74664474366671,9.454978077
05/06/2019,233,344.94,197.007,84.5523605150215%,-823.000000000008,0.15870981803695,9.684172781
05/07/2019,233,345.15,198.163,85.0484978540773%,1156.00000000001,23.8796296296297,10.5
05/08/2019,233,345.22,198.551,85.2150214592275%,388.000000000005,14.4907407407408,10
05/09/2019,233,345.18,198.329,85.1197424892704%,-222.000000000008,7.43055555555546,10
05/10/2019,233,345.55,200.327,85.9772532188841%,1997.99999999999,33.3749999999999,10.25
05/11/2019,233,345.79,201.77,86.5965665236052%,1443.00000000001,26.601388888889,9.9
05/12/2019,233,345.57,200.438,86.0248927038627%,-1331.99999999999,0.320833333333406,15.7375
05/13/2019,233,345.65,200.882,86.2154506437768%,443.999999999988,18.5388888888888,13.4
05/14/2019,233,346.18,203.911,87.5154506437768%,3029,44.8995521653703,9.841681795
05/15/2019,233,346.53,205.917,88.3763948497854%,2006,33.8604279975926,10.642835405
05/16/2019,233,346.978,208.728,89.5828326180257%,2811.00000000001,44.1706100452223,11.635887823
05/17/2019,233,347.49,211.442,90.7476394849785%,2714,42.146998561037,10.734961524
05/18/2019,233,347.49,211.619,90.8236051502146%,176.999999999993,13.650391202111,11.601780091
05/19/2019,233,347.35,210.616,90.3931330472103%,-1002.99999999999,0.0912037037038669,11.7
05/20/2019,233,347.42,211.029,90.5703862660944%,412.999999999983,14.3029499395924,9.522857347
05/21/2019,233,347.36,210.734,90.4437768240343%,-294.999999999987,5.70439402714829,9.118745879
05/22/2019,233,347.58,211.973,90.9755364806867%,1239,19.8301995981851,10.270014413
05/23/2019,233,347.58,211.973,90.9755364806867%,0,19.8301995981851,10.270014413
05/24/2019,233,347.99,214.392,92.0137339055794%,2419.00000000001,38.4893739871853,10.491688802
05/25/2019,233,348.38,216.767,93.0330472103004%,2375,37.9694129459259,10.48098702
05/26/2019,233,348.21,215.73,92.587982832618%,-1037.00000000003,0.0462962962962958,10
05/27/2019,233,348.05,214.815,92.1952789699571%,-914.999999999992,0.109722222222313,10.7
05/28/2019,233,348.054,214.815,92.1952789699571%,0,9.679429273,9.679429273
05/29/2019,233,348.04,214.754,92.1690987124464%,-60.9999999999786,10.2004595544817,10.906478073
05/30/2019,233,347.98,214.274,91.9630901287554%,-480.000000000018,4.88657156844423,10.442127124
05/31/2019,233,347.91,213.861,91.7858369098713%,-412.999999999983,6.47494602140761,11.255038614
06/01/2019,233,347.7,212.74,91.3047210300429%,-1121.00000000001,0.908859810338456,13.8833968473756
06/02/2019,233,347.54,211.796,90.8995708154506%,-943.999999999988,2.95683326859601,13.8827591945218
06/03/2019,233,347.36,210.734,90.4437768240343%,-1062.00000000001,1.5905829011081,13.8822495677749
06/04/2019,233,347.17,209.613,89.962660944206%,-1121.00000000001,0.907712530737756,13.8822495677749
06/05/2019,233,347.2,209.79,90.038626609442%,176.999999999993,15.9308606788859,13.8822495677749
06/06/2019,233,346.95,208.324,89.4094420600858%,-1465.99999999998,0.04,15.5
