date,Vmax,level,V,perc,Diff.1000,Qin,Qout,Qin_calc,neg_Qin,Qin_calc_interp,Qout_calc,Qin_calc_before_interp
2021-07-02,233,349.7,225.317,96.7%,4341,65.5573412698414,15.3142857142857,65.5573412698413,NA,65.5573412698413,15.3142857142857,65.5573412698413
2021-07-03,233,349.814,226.081,97.03%,764,24.1599340277779,15.3173414351852,24.1599340277776,NA,24.1599340277776,15.3173414351852,24.1599340277776
2021-07-04,233,349.56,224.453,96.33%,-1628,4.20760763888889,14.7616435186296,16.4876720679011,negative,16.4876720679011,35.3302646604935,NA
2021-07-05,233,349.31,222.768,95.6%,-1685,4.211,15.5485714285714,8.81541010802454,negative,8.81541010802454,28.3177249228394,NA
2021-07-06,233,349.09,221.474,95.05%,-1294,4.21442708333334,16.12,1.14314814814802,NA,1.14314814814802,16.12,1.14314814814802
2021-07-07,233,348.82,219.787,94.32%,-1687,4.21295138888889,16.5933333333333,2.47879629629616,negative,2.47879629629616,22.0042592592589,NA
2021-07-08,233,348.65,218.713,93.86%,-1073.99999999998,8.41971527777779,16.245,3.8144444444443,NA,3.8144444444443,16.245,3.8144444444443
2021-07-09,233,348.41,217.255,93.24%,-1458,4.21898611111112,15.95,3.61089409738881,negative,3.61089409738881,20.4858940973888,NA
2021-07-10,233,348.24,216.218,92.79%,-1037.00000000001,8.26204861111111,15.4096585651482,3.40734375033331,NA,3.40734375033331,15.4096585651482,3.40734375033331
2021-07-11,233,347.99,214.687,92.14%,-1531.00000000001,4.22148958333333,16.5383483800741,8.06885706035178,negative,8.06885706035178,25.7887644677589,NA
2021-07-12,233,347.89,214.203,91.93%,-484.000000000009,16.7994652777778,18.3322222222222,12.7303703703702,NA,12.7303703703702,18.3322222222222,12.7303703703702
2021-07-13,233,347.66,212.711,91.29%,-1491.99999999999,5.97497212543553,16.7557142857143,12.5212962962961,negative,12.5212962962961,29.7898148148146,NA
2021-07-14,233,347.6,212.309,91.11%,-402.000000000015,14.1514375,16.965,12.312222222222,NA,12.312222222222,16.965,12.312222222222
2021-07-15,233,347.4,211.123,90.61%,-1185.99999999998,7.88217708333333,17.1842857142857,3.45743386243377,NA,3.45743386243377,17.1842857142857,3.45743386243377
2021-07-16,233,347.26,210.309,90.26%,-814.000000000021,9.62444444444444,15.7711111111111,6.34981481481489,NA,6.34981481481489,15.7711111111111,6.34981481481489
2021-07-17,233,347.25,210.297,90.25%,-12,17.1260729166666,14.30125,14.1623611111111,NA,14.1623611111111,14.30125,14.1623611111111
2021-07-18,233,347.04,209.053,89.72%,-1244,6.04978819444446,14.9428571428571,0.544708994708955,NA,0.544708994708955,14.9428571428571,0.544708994708955
2021-07-19,233,346.83,207.894,89.22%,-1159,6.05520905923345,13.6457142857143,0.231362433862543,NA,0.231362433862543,13.6457142857143,0.231362433862543
2021-07-20,233,346.64,206.794,88.75%,-1100,10.8382132352941,15.37375,2.64226851851858,NA,2.64226851851858,15.37375,2.64226851851858
2021-07-21,233,346.62,206.748,88.73%,-46,17.2802334494774,15.04625,14.5138425925924,NA,14.5138425925924,15.04625,14.5138425925924
2021-07-22,233,346.81,207.819,89.19%,1071,28.9953541666667,15.44,27.8358333333333,NA,27.8358333333333,15.44,27.8358333333333
2021-07-23,233,346.78,207.716,89.14%,-103,18.1430798611111,16.54375,15.3516203703706,NA,15.3516203703706,16.54375,15.3516203703706
2021-07-24,233,346.81,207.888,89.22%,172,20.5544907407407,18.56375,20.5544907407407,NA,20.5544907407407,18.56375,20.5544907407407
2021-07-25,233,346.73,207.401,89.01%,-487,16.2981840277778,18.1485714285714,12.5119973544974,NA,12.5119973544974,18.1485714285714,12.5119973544974
2021-07-26,233,346.61,206.622,88.67%,-779,13.3748715277778,17.61,8.59379629629634,NA,8.59379629629634,17.61,8.59379629629634
2021-07-27,233,346.54,206.152,88.47%,-470,16.2067118055555,17.7528571428571,12.313042328042,NA,12.313042328042,17.7528571428571,12.313042328042
2021-07-28,233,346.37,205.189,88.06%,-963,8.6523263888889,16.41875,5.27291666666674,NA,5.27291666666674,16.41875,5.27291666666674
2021-07-29,233,346.26,204.553,87.79%,-636,14.2995833333333,16.01375,8.65263888888894,NA,8.65263888888894,16.01375,8.65263888888894
2021-07-30,233,346.24,204.513,87.77%,-40,15.2466341463415,11.51125,11.0482870370371,NA,11.0482870370371,11.51125,11.0482870370371
2021-07-31,233,346.11,203.745,87.44%,-768,11.6778541666667,15.8428571428571,6.9539682539682,NA,6.9539682539682,15.8428571428571,6.9539682539682
2021-08-01,233,345.871,202.342,86.84%,-1403,5.98911149825785,16.8114285714286,0.573002645502772,NA,0.573002645502772,16.8114285714286,0.573002645502772
2021-08-02,233,345.63,200.949,86.24%,-1393,5.99082229965157,17.0428571428571,0.920171957671904,NA,0.920171957671904,17.0428571428571,0.920171957671904
2021-08-03,233,345.4,199.678,85.69%,-1271,5.94815277777777,14.2425,10.0478174603174,negative,10.0478174603174,24.7584656084657,NA
2021-08-04,233,345.48,200.177,85.91%,499,19.1754629629632,13.4,19.1754629629629,NA,19.1754629629629,13.4,19.1754629629629
2021-08-05,233,292,200.088,85.87%,-89,15.9774545454546,13.41,12.3799074074074,NA,12.3799074074074,13.41,12.3799074074074
2021-08-06,233,292,199.933,85.8%,-155,13.2035277777778,13.41,11.6160185185185,NA,11.6160185185185,13.41,11.6160185185185
2021-08-07,233,345.25,198.745,85.29%,-1188,4.6418125,12.755,6.7871494708994,negative,6.7871494708994,20.5371494708993,NA
2021-08-08,233,345.09,197.879,84.92%,-866,5.95969337979095,11.9814285714286,1.95828042328029,NA,1.95828042328029,11.9814285714286,1.95828042328029
2021-08-09,233,344.9,196.883,84.49%,-996,5.96170138888889,11.9442857142857,0.416507936508143,NA,0.416507936508143,11.9442857142857,0.416507936508143
2021-08-10,233,344.98,197.298,84.67%,415,20.3131736111111,12.15,16.9532407407407,NA,16.9532407407407,12.15,16.9532407407407
2021-08-11,233,345.17,198.351,85.12%,1053,25.7716493055556,12.28,24.4675,NA,24.4675,12.28,24.4675
2021-08-12,233,345.38,199.489,85.61%,11.38,26.5525462962964,13.38125,26.5525462962964,NA,26.5525462962964,13.38125,26.5525462962964
2021-08-13,233,345.64,200.926,86.23%,1437,30.5019444444446,13.87,30.5019444444443,NA,30.5019444444443,13.87,30.5019444444443
2021-08-14,233,345.94,202.608,86.95%,1682,33.7575925925925,14.29,33.7575925925928,NA,33.7575925925928,14.29,33.7575925925928
2021-08-15,233,346.18,203.969,87.54%,1361,30.132314814815,14.38,30.1323148148147,NA,30.1323148148147,14.38,30.1323148148147
2021-08-16,233,345.98,202.825,87.04%,-1144,7.39556944444444,14.57,1.3292592592592,NA,1.3292592592592,14.57,1.3292592592592
2021-08-17,233,345.77,201.665,86.55%,-1160,5.84250347222224,15.3,1.87407407407411,NA,1.87407407407411,15.3,1.87407407407411
2021-08-18,233,345.56,200.516,86.05%,-1149,7.80441666666667,15.2,1.90138888888888,NA,1.90138888888888,15.2,1.90138888888888
2021-08-19,233,345.46,199.933,85.8%,-583,12.5045104895105,14.68125,7.93356481481483,NA,7.93356481481483,14.68125,7.93356481481483
2021-08-20,233,345.55,200.477,86.04%,544,22.2394861111111,14.4,20.6962962962964,NA,20.6962962962964,14.4,20.6962962962964
2021-08-21,233,345.56,200.477,86.04%,174.308700000004,16.1274618055556,14.11,14.11,NA,14.11,14.11,14.11
2021-08-22,233,345.342,199.284,85.52%,-900,3.98333333333333,14.4,0.59212962962949,NA,0.59212962962949,14.4,0.59212962962949
2021-08-23,233,345.11,197.99,84.97%,-800,4.74074074074074,14,1.80972222222205,negative,1.80972222222205,16.7865740740737,NA
2021-08-24,233,344.92,196.921,84.51%,-800,6.14074074074074,15.4,3.02731481481462,NA,3.02731481481462,15.4,3.02731481481462
2021-08-25,233,344.7,195.797,84.03%,-900,4.08333333333333,14.5,1.4907407407408,NA,1.4907407407408,14.5,1.4907407407408
2021-08-26,233,344.5,194.726,83.57%,-900,3.98333333333333,14.4,2.00416666666669,NA,2.00416666666669,14.4,2.00416666666669
2021-08-27,233,344.37,193.984,83.25%,-742,5.81203703703704,14.4,5.81203703703715,NA,5.81203703703715,14.4,5.81203703703715
2021-08-28,233,344.17,192.902,82.79%,-1081.99999999999,0.676851851851968,13.2,0.676851851851595,NA,0.676851851851595,13.2,0.676851851851595
2021-08-29,233,343.97,191.819,82.32%,-1083,1.46527777777778,14,1.4652777777778,NA,1.4652777777778,14,1.4652777777778
2021-08-30,233,343.76,190.726,81.85%,-1093.00000000002,1.34953703703681,14,1.34953703703716,NA,1.34953703703716,14,1.34953703703716
2021-08-31,233,343.75,190.663,81.82%,-62.9999999999882,13.6708333333335,14.4,13.6708333333335,NA,13.6708333333335,14.4,13.6708333333335
2021-09-01,233,343.88,191.375,82.13%,711.999999999989,21.2407407407406,13,21.2407407407406,NA,21.2407407407406,13,21.2407407407406
2021-09-02,233,344.346,193.898,83.21%,2523,41.8013888888889,12.6,41.8013888888888,NA,41.8013888888888,12.6,41.8013888888888
2021-09-03,233,344.776,196.222,84.21%,2324,39.8981481481483,13,39.8981481481483,NA,39.8981481481483,13,39.8981481481483
2021-09-04,233,345.074,197.879,84.92%,1657,31.1782407407409,12,31.1782407407405,NA,31.1782407407405,12,31.1782407407405
2021-09-05,233,345.556,200.494,86.04%,2615,40.2662037037035,10,40.2662037037038,NA,40.2662037037038,10,40.2662037037038
2021-09-06,233,345.84,202.059,86.72%,1565,27.1134259259259,9,27.1134259259259,NA,27.1134259259259,9,27.1134259259259
2021-09-07,233,346.02,203.081,87.15%,1022,21.8287037037039,10,21.8287037037036,NA,21.8287037037036,10,21.8287037037036
2021-09-08,233,346.06,203.304,87.25%,223,12.7810185185183,10.2,12.7810185185187,NA,12.7810185185187,10.2,12.7810185185187
2021-09-09,233,346.03,203.178,87.2%,-126,8.94166666666661,10.4,8.94166666666661,NA,8.94166666666661,10.4,8.94166666666661
2021-09-10,233,346.18,204.049,87.57%,871,20.0810185185186,10,20.0810185185186,NA,20.0810185185186,10,20.0810185185186
2021-09-11,233,346.26,204.473,87.75%,424,17.9074074074075,13,17.9074074074075,NA,17.9074074074075,13,17.9074074074075
2021-09-12,233,346.34,204.937,87.95%,464,18.3703703703704,13,18.3703703703704,NA,18.3703703703704,13,18.3703703703704
2021-09-13,233,346.52,205.986,88.4%,1049,24.4412037037038,12.3,24.4412037037035,NA,24.4412037037035,12.3,24.4412037037035
2021-09-14,233,346.54,206.06,88.43%,74,15.2564814814813,14.4,15.2564814814816,NA,15.2564814814816,14.4,15.2564814814816
2021-09-15,233,346.83,207.739,89.15%,1679,33.6328703703704,14.2,33.6328703703704,NA,33.6328703703704,14.2,33.6328703703704
2021-09-16,233,347.05,209.011,89.7%,1272,26.9222222222225,12.2,26.9222222222221,NA,26.9222222222221,12.2,26.9222222222221
2021-09-17,233,347.28,210.398,90.29%,1387,29.2532407407404,13.2,29.2532407407407,NA,29.2532407407407,13.2,29.2532407407407
2021-09-18,233,347.22,210.05,90.15%,-348,14.4712222222224,18.499,14.4712222222224,NA,14.4712222222224,18.499,14.4712222222224
2021-09-19,233,347.2,209.938,90.1%,-112,15.7037037037038,17,15.7037037037034,NA,15.7037037037034,17,15.7037037037034
2021-09-20,233,347.224,210.103,90.17%,165,18.7097222222221,16.8,18.7097222222225,NA,18.7097222222225,16.8,18.7097222222225
2021-09-21,233,347.21,210.014,90.13%,-89,12.2288576388889,7.64640625,6.61631365740742,NA,6.61631365740742,7.64640625,6.61631365740742
2021-09-22,233,347.04,209.011,89.7%,-1003,5.41962847222221,12.7885714285714,1.17977513227494,NA,1.17977513227494,12.7885714285714,1.17977513227494
2021-09-23,233,346.85,207.922,89.23%,-1089,5.43171875,12.4355555555556,1.50706349206339,negative,1.50706349206339,14.11123015873,NA
2021-09-24,233,346.694,207.029,88.85%,-893,5.43860416666666,12.17,1.83435185185184,NA,1.83435185185184,12.17,1.83435185185184
2021-09-25,233,346.53,206.095,88.45%,-934,5.44389583333333,11.1966666666667,0.386481481481542,NA,0.386481481481542,11.1966666666667,0.386481481481542
2021-09-26,233,346.39,205.241,88.08%,-854,5.4526701388889,10.3775,0.493240740740914,NA,0.493240740740914,10.3775,0.493240740740914
2021-09-27,233,346.26,204.496,87.76%,-745,5.45879166666667,9.78333333333333,1.16064814814809,NA,1.16064814814809,9.78333333333333,1.16064814814809
2021-09-28,233,346.11,203.642,87.4%,-854,5.461625,10.76875,0.884490740740587,NA,0.884490740740587,10.76875,0.884490740740587
2021-09-29,233,345.96,202.786,87.03%,-856,5.46453658536586,10.4571428571429,0.549735449735556,NA,0.549735449735556,10.4571428571429,0.549735449735556
2021-09-30,233,345.96,202.786,87.03%,0,11.23125,11.23125,11.23125,NA,11.23125,11.23125,11.23125
2021-10-01,233,345.65,201.054,86.28%,-905,5.48555208333334,10.7057142857143,6.49664351851859,negative,6.49664351851859,26.5429398148149,NA
2021-10-02,233,345.52,200.366,85.99%,-688,6.03320486111111,9.725,1.76203703703717,NA,1.76203703703717,9.725,1.76203703703717
2021-10-03,233,345.39,199.611,85.66%,-755,6.15510416666665,10.3042857142857,1.5658597883595,NA,1.5658597883595,10.3042857142857,1.5658597883595
2021-10-04,233,345.25,198.89,85.36%,-721,6.15749652777776,11.1285714285714,2.78366402116395,NA,2.78366402116395,11.1285714285714,2.78366402116395
2021-10-05,233,345.1,198.024,84.98%,-866,6.16401041666667,11.41,1.38685185185202,NA,1.38685185185202,11.41,1.38685185185202
2021-10-06,233,345.3,199.167,85.47%,1143,22.8254166666667,9.59625,22.8254166666667,NA,22.8254166666667,9.59625,22.8254166666667
2021-10-07,233,345.55,200.566,86.07%,1399,25.5921296296296,9.4,25.5921296296296,NA,25.5921296296296,9.4,25.5921296296296
2021-10-08,233,345.78,201.809,86.61%,1243,24.0378240740741,9.65125,24.037824074074,NA,24.037824074074,9.65125,24.037824074074
2021-10-09,233,345.82,202.064,86.72%,255,15.2919479166667,9.77875,12.7301388888888,NA,12.7301388888888,9.77875,12.7301388888888
2021-10-10,233,345.7,201.415,86.44%,-649,6.08694097222222,9.185,1.67342592592592,NA,1.67342592592592,9.185,1.67342592592592
2021-10-11,233,345.59,200.732,86.15%,-683,6.08996180555555,8.9475,1.04240740740749,NA,1.04240740740749,8.9475,1.04240740740749
2021-10-12,233,345.47,200.094,85.87%,-638,6.09507638888889,9.25875,1.87449074074068,NA,1.87449074074068,9.25875,1.87449074074068
2021-10-13,233,345.36,199.5,85.62%,-594,6.10043402777778,9.32714285714286,2.45214285714293,NA,2.45214285714293,9.32714285714286,2.45214285714293
2021-10-14,233,345.25,198.89,85.36%,-610,6.1018576388889,9.57142857142857,2.51124338624323,NA,2.51124338624323,9.57142857142857,2.51124338624323
2021-10-15,233,345.08,197.952,84.95%,-938,6.10282638888889,9.7125,3.50983465608462,negative,3.50983465608462,14.366316137566,NA
2021-10-16,233,345.01,197.519,84.77%,-433,7.59046180555557,9.52,4.50842592592601,NA,4.50842592592601,9.52,4.50842592592601
2021-10-17,233,345.05,197.768,84.87%,249,14.7811354166667,8.96428571428571,11.8462301587301,NA,11.8462301587301,8.96428571428571,11.8462301587301
2021-10-18,233,344.92,197.056,84.57%,-712,6.09076041666666,9.56857142857143,1.32783068783082,NA,1.32783068783082,9.56857142857143,1.32783068783082
2021-10-19,233,344.86,196.701,84.42%,-355,9.07987500000001,9.695,5.58620370370349,NA,5.58620370370349,9.695,5.58620370370349
2021-10-20,233,344.86,196.426,84.3%,-275,10.2926192468619,10.29375,7.11087962962956,NA,7.11087962962956,10.29375,7.11087962962956
2021-10-21,233,344.76,196.033,84.13%,-393,8.51595486111112,10.45,5.90138888888888,NA,5.90138888888888,10.45,5.90138888888888
2021-10-22,233,344.6,195.205,83.77%,-828,5.61697222222223,10.8966666666667,1.31333333333366,NA,1.31333333333366,10.8966666666667,1.31333333333366
2021-10-23,233,344.44,194.366,83.41%,-839,5.54135763888887,9.54,1.47832671957677,negative,1.47832671957677,11.1889748677249,NA
2021-10-24,233,344.32,193.731,83.14%,-635,6.08018055555554,8.99285714285714,1.64332010581988,NA,1.64332010581988,8.99285714285714,1.64332010581988
2021-10-25,233,344.19,192.999,82.83%,-732,6.08082517482517,9.30428571428571,0.832063492063496,NA,0.832063492063496,9.30428571428571,0.832063492063496
2021-10-26,233,344.04,192.197,82.48%,-802,6.08325435540072,11.63125,2.34884259259268,NA,2.34884259259268,11.63125,2.34884259259268
2021-10-27,233,343.89,191.406,82.14%,-791,6.08503819444446,11.56875,2.41365740740744,NA,2.41365740740744,11.56875,2.41365740740744
2021-10-28,233,343.68,190.318,81.68%,-1088,6.08504861111112,12.18,1.50602843915344,negative,1.50602843915344,14.098621031746,NA
2021-10-29,233,343.49,189.335,81.25%,-983,6.08630902777778,11.9757142857143,0.598399470899437,NA,0.598399470899437,11.9757142857143,0.598399470899437
2021-10-30,233,343.36,188.618,80.95%,-717,6.08917770034843,11.40625,3.10763888888874,NA,3.10763888888874,11.40625,3.10763888888874
2021-10-31,233,343.2,187.803,80.6%,-815,6.09484722222224,11.37375,1.94087962962966,NA,1.94087962962966,11.37375,1.94087962962966
2021-11-01,233,343.03,186.882,80.2%,-921,6.09836805555554,10.88,0.220277777777868,NA,0.220277777777868,10.88,0.220277777777868
2021-11-02,233,342.91,186.319,79.96%,-563,6.09986458333334,9.43125,2.9150462962961,NA,2.9150462962961,9.43125,2.9150462962961
2021-11-03,233,342.77,185.592,79.65%,-727,6.0976909722222,9.89625,1.48189814814843,NA,1.48189814814843,9.89625,1.48189814814843
2021-11-04,233,342.62,184.835,79.32%,-757,6.09874652777775,9.1,0.338425925925867,NA,0.338425925925867,9.1,0.338425925925867
2021-11-05,233,342.48,184.139,79.02%,-696,6.09997212543555,9.31125,1.25569444444447,NA,1.25569444444447,9.31125,1.25569444444447
2021-11-06,233,342.36,183.545,78.77%,-594,6.10251219512197,9.03375,2.15874999999974,NA,2.15874999999974,9.03375,2.15874999999974
2021-11-07,233,342.22,182.849,78.47%,-696,6.10437847222223,8.9325,0.876944444444467,NA,0.876944444444467,8.9325,0.876944444444467
2021-11-08,233,342.11,182.224,78.2%,-625,6.10529861111111,9.435,2.2012037037037,NA,2.2012037037037,9.435,2.2012037037037
2021-11-09,233,341.95,181.437,77.86%,-787,6.10752797202796,9.8075,0.698703703703961,NA,0.698703703703961,9.8075,0.698703703703961
2021-11-10,233,341.8,180.667,77.53%,-770,6.10938541666665,9.9975,1.08546296296285,NA,1.08546296296285,9.9975,1.08546296296285
2021-11-11,233,341.67,179.995,77.25%,-672,6.11477777777778,10.0114285714286,2.23365079365086,NA,2.23365079365086,10.0114285714286,2.23365079365086
2021-11-12,233,341.59,179.639,77.09%,-356,6.11898263888889,10.40375,6.28337962962969,NA,6.28337962962969,10.40375,6.28337962962969
2021-11-13,233,341.62,179.768,77.15%,129,12.5356223776224,9.2175,10.7105555555554,NA,10.7105555555554,9.2175,10.7105555555554
2021-11-14,233,341.64,179.867,77.19%,99,12.6138945454546,8.21375,9.35958333333321,NA,9.35958333333321,8.21375,9.35958333333321
2021-11-15,233,341.52,179.298,76.95%,-569,6.13835763888888,8.43875,1.85310185185199,NA,1.85310185185199,8.43875,1.85310185185199
2021-11-16,233,341.38,178.622,76.66%,-676,6.14281751824819,9.51375,1.68967592592607,NA,1.68967592592607,9.51375,1.68967592592607
2021-11-17,233,341.25,177.935,76.36%,-687,6.14687985865722,8.88,0.928611111110975,NA,0.928611111110975,8.88,0.928611111110975
2021-11-18,233,341.13,177.357,76.11%,-578,6.15443462897527,9.40625,2.71643518518515,NA,2.71643518518515,9.40625,2.71643518518515
2021-11-19,233,340.97,176.59,75.78%,-767,6.18299305555556,9.545,0.667685185185233,NA,0.667685185185233,9.545,0.667685185185233
2021-11-20,233,340.888,176.182,75.61%,-408,8.87726736111111,8.44125,3.7190277777776,NA,3.7190277777776,8.44125,3.7190277777776
2021-11-21,233,340.752,175.529,75.33%,-653,6.15461805555555,9.46571428571429,1.90784391534402,NA,1.90784391534402,9.46571428571429,1.90784391534402
2021-11-22,233,340.61,174.876,75.05%,-653,6.1582951388889,9.8275,2.26962962962973,NA,2.26962962962973,9.8275,2.26962962962973
2021-11-23,233,340.46,174.122,74.73%,-754,6.16076736111113,10.91875,2.19189814814825,NA,2.19189814814825,10.91875,2.19189814814825
2021-11-24,233,340.33,173.503,74.46%,-619,6.1644699646643,10.595,3.43064814814782,NA,3.43064814814782,10.595,3.43064814814782
2021-11-25,233,340.28,173.278,74.36%,-225,8.74168749999999,11.47625,8.8720833333334,NA,8.8720833333334,11.47625,8.8720833333334
2021-11-26,233,340.188,172.841,74.18%,-437,6.22668055555556,10.82375,5.76587962962982,NA,5.76587962962982,10.82375,5.76587962962982
2021-11-27,233,340.05,172.164,73.89%,-677,6.25283972125435,9.1575,1.32185185185161,NA,1.32185185185161,9.1575,1.32185185185161
2021-11-28,233,340.06,172.226,73.91%,62,11.3812916666667,7.95625,8.67384259259273,NA,8.67384259259273,7.95625,8.67384259259273
2021-11-29,233,339.94,171.671,73.67%,-555,6.2756875,8.8425,2.41888888888881,NA,2.41888888888881,8.8425,2.41888888888881
2021-11-30,233,339.97,171.792,73.73%,121,16.1147770034843,11.08125,12.4817129629631,NA,12.4817129629631,11.08125,12.4817129629631
2021-12-01,233,340.073,172.284,73.94%,492,19.8979616724739,11.5725,17.2669444444443,NA,17.2669444444443,11.5725,17.2669444444443
2021-12-02,233,340.03,172.068,73.84%,-216,11.5721006944445,11.1075,8.60750000000023,NA,8.60750000000023,11.1075,8.60750000000023
2021-12-03,233,339.97,171.82,73.74%,-248,12.2329790940767,10.68875,7.81837962962941,NA,7.81837962962941,10.68875,7.81837962962941
2021-12-04,233,339.85,171.235,73.49%,-585,6.23257597173144,9.0425,2.2716666666669,NA,2.2716666666669,9.0425,2.2716666666669
2021-12-05,233,339.73,170.636,73.23%,-599,6.223393728223,8.65,1.71712962962942,NA,1.71712962962942,8.65,1.71712962962942
2021-12-06,233,339.66,170.328,73.1%,-308,8.85170383275261,8.33375,4.76893518518527,NA,4.76893518518527,8.33375,4.76893518518527
2021-12-07,233,339.54,169.794,72.87%,-534,6.22431358885017,8.53125,2.35069444444454,NA,2.35069444444454,8.53125,2.35069444444454
2021-12-08,233,339.44,169.265,72.64%,-529,6.22733333333335,8.25714285714286,2.13445767195739,NA,2.13445767195739,8.25714285714286,2.13445767195739
2021-12-09,233,339.27,168.507,72.32%,-758,6.22792682926831,8.79,0.0168518518520671,NA,0.0168518518520671,8.79,0.0168518518520671
2021-12-10,233,339.13,167.852,72.03%,-655,6.22984722222223,9.06,1.47898148148147,NA,1.47898148148147,9.06,1.47898148148147
2021-12-11,233,339.15,167.959,72.08%,107,13.9552673611111,9.70625,10.9446759259259,NA,10.9446759259259,9.70625,10.9446759259259
2021-12-12,233,339.21,168.231,72.2%,272,16.1190486111111,9.805,12.953148148148,NA,12.953148148148,9.805,12.953148148148
2021-12-13,233,339.44,169.27,72.64%,1039,24.9585347222222,10.1442857142857,22.1697486772488,NA,22.1697486772488,10.1442857142857,22.1697486772488
2021-12-14,233,339.8,170.969,73.37%,1699,29.779125,10.745,30.4093518518517,NA,30.4093518518517,10.745,30.4093518518517
2021-12-15,233,340.16,172.692,74.11%,1723,33.1543923611111,11.11375,31.0558796296298,NA,31.0558796296298,11.11375,31.0558796296298
2021-12-16,233,340.64,174.977,75.09%,2285,37.0432055749129,10.7975,37.2442592592592,NA,37.2442592592592,10.7975,37.2442592592592
2021-12-17,233,340.93,176.407,75.71%,1430,27.3085451388889,10.60875,27.159675925926,NA,27.159675925926,10.60875,27.159675925926
2021-12-18,233,341.25,177.97,76.38%,1563,29.9708715277778,10.81375,28.9040277777776,NA,28.9040277777776,10.81375,28.9040277777776
2021-12-19,233,341.29,178.157,76.46%,187,14.3317534722222,9.45625,11.620601851852,NA,11.620601851852,9.45625,11.620601851852
2021-12-20,233,341.26,178.004,76.39%,-153,10.3623125,9.205,7.43416666666644,NA,7.43416666666644,9.205,7.43416666666644
2021-12-21,233,341.57,179.56,77.06%,1556,29.6195416666667,10.47625,28.4855092592594,NA,28.4855092592594,10.47625,28.4855092592594
2021-12-22,233,342.021,180.1,77.29%,539.999999999992,29.3589756944444,9.635,15.8849999999999,NA,15.8849999999999,9.635,15.8849999999999
2021-12-23,233,342.021,181.828,78.03%,1644.99999999998,29.0984097222222,9.63875,29.6387500000001,NA,29.6387500000001,9.63875,29.6387500000001
2021-12-24,233,342.38,183.575,78.78%,1747.00000000001,29.3976006944445,9.74125,29.9611574074072,NA,29.9611574074072,9.74125,29.9611574074072
2021-12-25,233,342.25,182.885,78.49%,-689.999999999998,5.87223611111113,8.7625,0.776388888888914,NA,0.776388888888914,8.7625,0.776388888888914
2021-12-26,233,342.12,182.255,78.22%,-630.000000000024,5.87664236111111,8.7725,1.48083333333339,NA,1.48083333333339,8.7725,1.48083333333339
2021-12-27,233,341.99,181.6,77.93%,-655.000000000001,5.88154355400697,8.675,1.09398148148147,NA,1.09398148148147,8.675,1.09398148148147
2021-12-28,233,341.86,180.953,77.66%,-646.999999999991,5.88576041666665,8.66285714285714,1.17443121693131,NA,1.17443121693131,8.66285714285714,1.17443121693131
2021-12-29,233,341.75,180.375,77.41%,-578.000000000003,8.34509027777779,8.73571428571428,2.04589947089943,NA,2.04589947089943,8.73571428571428,2.04589947089943
2021-12-30,233,341.62,179.738,77.14%,-637.000000000001,5.91390972222222,8.81125,1.43856481481481,NA,1.43856481481481,8.81125,1.43856481481481
2021-12-31,233,341.5,179.155,76.89%,-582.999999999998,5.91742708333333,8.8925,2.14481481481483,NA,2.14481481481483,8.8925,2.14481481481483
2022-01-01,233,341.35,178.419,76.57%,-735.99999999999,5.92251041666667,8.48,1.92530092592594,negative,1.92530092592594,10.4438194444443,NA
2022-01-02,233,341.23,177.812,76.31%,-606.999999999999,5.92538541666666,8.73125,1.70578703703704,NA,1.70578703703704,8.73125,1.70578703703704
2022-01-03,233,341.09,177.154,76.03%,-658.000000000015,5.92936111111112,8.81625,1.20050925925908,NA,1.20050925925908,8.81625,1.20050925925908
2022-01-04,233,340.95,176.407,75.71%,-746.999999999986,5.93350347222222,10.8185714285714,2.17273809523823,NA,2.17273809523823,10.8185714285714,2.17273809523823
2022-01-05,233,340.8,175.687,75.4%,-719.999999999999,5.95677430555557,9.0425,0.709166666666681,NA,0.709166666666681,9.0425,0.709166666666681
2022-01-06,233,340.67,175.106,75.15%,-581,5.9442048611111,9.3025,2.57796296296276,NA,2.57796296296276,9.3025,2.57796296296276
2022-01-07,233,340.52,174.439,74.86%,-667,5.94460763888887,8.795,1.07509259259257,NA,1.07509259259257,8.795,1.07509259259257
2022-01-08,233,340.38,173.753,74.57%,-686,5.94574305555554,8.59875,0.658935185185104,NA,0.658935185185104,8.59875,0.658935185185104
2022-01-09,233,340.26,173.158,74.31%,-595,5.94828125000001,8.41857142857143,1.53199735449737,NA,1.53199735449737,8.41857142857143,1.53199735449737
2022-01-10,233,340.14,172.567,74%,-591,5.95248432055749,8.95875,2.11847222222246,NA,2.11847222222246,8.95875,2.11847222222246
2022-01-11,233,340.14,172.567,74.06%,-591,5.95248432055749,8.95875,8.95875,NA,8.95875,8.95875,8.95875
2022-01-12,233,339.9,171.479,73.59%,-220,9.76177083333333,9.13714285714286,5.45242394179882,negative,5.45242394179882,18.0450165343913,NA
2022-01-13,233,339.76,170.814,73.31%,-665,5.95314285714284,9.64285714285714,1.94609788359764,NA,1.94609788359764,9.64285714285714,1.94609788359764
2022-01-14,233,339.6,170.089,72.99%,-725,5.95552430555555,8.75142857142857,0.360224867724931,NA,0.360224867724931,8.75142857142857,0.360224867724931
